;TotalTime;avg_complete_time;completed;group;group_user_id;puzzle;order
Tall and Small;0.0;0.0;0.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~f328f213fa502ed9b06a2f5f6ed88086;Tall and Small;21.0
Unnecessary;1.04;1.06;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~f328f213fa502ed9b06a2f5f6ed88086;Unnecessary;
1. One Box;0.34;0.32;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~7ccdfc4cbcb4802bdc2b511f8d89eee3;1. One Box;1.0
2. Separated Boxes;0.0;0.0;0.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~7ccdfc4cbcb4802bdc2b511f8d89eee3;2. Separated Boxes;2.0
1. One Box;1.92;1.9;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;1. One Box;1.0
2. Separated Boxes;0.97;1.0;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;2. Separated Boxes;2.0
3. Rotate a Pyramid;0.84;1.16;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;3. Rotate a Pyramid;3.0
4. Match Silhouettes;2.3;2.36;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;4. Match Silhouettes;4.0
5. Removing Objects;0.27;0.34;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;5. Removing Objects;5.0
6. Stretch a Ramp;0.6;0.92;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;6. Stretch a Ramp;6.0
7. Max 2 Boxes;0.92;0.96;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;7. Max 2 Boxes;7.0
8. Combine 2 Ramps;0.78;1.1;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;8. Combine 2 Ramps;8.0
9. Scaling Round Objects;0.71;0.76;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;9. Scaling Round Objects;9.0
Square Cross-Sections;2.81;1.29;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;Square Cross-Sections;10.0
Bird Fez;0.91;0.91;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;Bird Fez;11.0
Pi Henge;0.84;1.16;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;Pi Henge;12.0
45-Degree Rotations;5.0;5.56;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;45-Degree Rotations;13.0
Pyramids are Strange;12.68;13.45;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;Pyramids are Strange;14.0
Boxes Obscure Spheres;7.0;7.08;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;Boxes Obscure Spheres;15.0
Object Limits;1.16;1.26;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;Object Limits;16.0
Warm Up;0.47;0.88;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;Warm Up;17.0
Angled Silhouette;3.85;3.89;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;Angled Silhouette;18.0
Sugar Cones;0.49;0.59;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;Sugar Cones;19.0
Stranger Shapes;1.7;1.73;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;Stranger Shapes;20.0
Bull Market;12.55;8.28;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;Bull Market;27.0
Tall and Small;3.96;3.96;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;Tall and Small;21.0
Ramp Up and Can It;1.59;2.36;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;Ramp Up and Can It;22.0
More Than Meets Your Eye;4.3;4.39;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;More Than Meets Your Eye;23.0
Not Bird;1.58;1.65;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;Not Bird;24.0
Unnecessary;2.26;1.23;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;Unnecessary;
Zzz;3.02;3.56;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;Zzz;26.0
Few Clues;6.84;5.33;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;Few Clues;28.0
Orange Dance;0.0;0.0;0.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~0d35fa2868a21199e36b159b49ae6aad;Orange Dance;29.0
1. One Box;0.42;0.42;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;1. One Box;1.0
2. Separated Boxes;0.3;0.45;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;2. Separated Boxes;2.0
3. Rotate a Pyramid;0.35;0.43;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;3. Rotate a Pyramid;3.0
4. Match Silhouettes;0.38;0.88;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;4. Match Silhouettes;4.0
5. Removing Objects;0.93;0.95;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;5. Removing Objects;5.0
6. Stretch a Ramp;0.66;1.01;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;6. Stretch a Ramp;6.0
7. Max 2 Boxes;4.62;4.86;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;7. Max 2 Boxes;7.0
8. Combine 2 Ramps;0.88;0.9;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;8. Combine 2 Ramps;8.0
9. Scaling Round Objects;0.96;1.0;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;9. Scaling Round Objects;9.0
Square Cross-Sections;0.65;0.68;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;Square Cross-Sections;10.0
Bird Fez;4.67;4.84;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;Bird Fez;11.0
Pi Henge;0.87;1.14;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;Pi Henge;12.0
45-Degree Rotations;2.08;2.23;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;45-Degree Rotations;13.0
Pyramids are Strange;2.49;2.54;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;Pyramids are Strange;14.0
Boxes Obscure Spheres;0.37;0.37;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;Boxes Obscure Spheres;15.0
Object Limits;2.11;2.15;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;Object Limits;16.0
Warm Up;0.43;0.51;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;Warm Up;17.0
Angled Silhouette;1.12;1.26;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;Angled Silhouette;18.0
Sugar Cones;0.59;1.16;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;Sugar Cones;19.0
Stranger Shapes;5.43;5.75;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;Stranger Shapes;20.0
Tall and Small;7.07;7.07;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;Tall and Small;21.0
Ramp Up and Can It;2.34;2.42;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;Ramp Up and Can It;22.0
More Than Meets Your Eye;1.26;1.28;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;More Than Meets Your Eye;23.0
Not Bird;9.31;9.4;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;Not Bird;24.0
Unnecessary;6.78;6.98;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;Unnecessary;
Zzz;4.96;5.15;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;Zzz;26.0
Bull Market;4.13;4.2;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;Bull Market;27.0
Few Clues;3.37;3.41;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;Few Clues;28.0
Orange Dance;0.0;0.0;0.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;Orange Dance;29.0
Sandbox;0.0;0.0;0.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~1167e354a5b14bfe32706bdb0b67a0cf;Sandbox;
1. One Box;0.23;0.22;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;1. One Box;1.0
2. Separated Boxes;1.73;1.82;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;2. Separated Boxes;2.0
3. Rotate a Pyramid;2.37;1.15;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;3. Rotate a Pyramid;3.0
4. Match Silhouettes;1.46;0.43;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;4. Match Silhouettes;4.0
5. Removing Objects;1.14;1.19;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;5. Removing Objects;5.0
6. Stretch a Ramp;0.65;0.7;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;6. Stretch a Ramp;6.0
7. Max 2 Boxes;0.8;0.85;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;7. Max 2 Boxes;7.0
8. Combine 2 Ramps;1.6;1.64;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;8. Combine 2 Ramps;8.0
9. Scaling Round Objects;0.61;0.65;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;9. Scaling Round Objects;9.0
Square Cross-Sections;2.38;0.4;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;Square Cross-Sections;10.0
Bird Fez;1.32;1.42;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;Bird Fez;11.0
Pi Henge;0.6;0.62;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;Pi Henge;12.0
45-Degree Rotations;4.29;2.46;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;45-Degree Rotations;13.0
Pyramids are Strange;7.13;4.64;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;Pyramids are Strange;14.0
Boxes Obscure Spheres;10.29;8.79;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;Boxes Obscure Spheres;15.0
Object Limits;0.77;0.77;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;Object Limits;16.0
Warm Up;2.82;3.59;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;Warm Up;17.0
Angled Silhouette;0.53;0.75;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;Angled Silhouette;18.0
Sugar Cones;0.57;1.22;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;Sugar Cones;19.0
Stranger Shapes;2.39;3.43;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;Stranger Shapes;20.0
Tall and Small;6.1;6.14;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;Tall and Small;21.0
Ramp Up and Can It;0.31;0.93;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;Ramp Up and Can It;22.0
More Than Meets Your Eye;3.31;3.31;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;More Than Meets Your Eye;23.0
Not Bird;1.35;1.44;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;Not Bird;24.0
Unnecessary;0.97;1.21;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;Unnecessary;
Zzz;4.56;3.28;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;Zzz;26.0
Bull Market;4.48;2.98;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;Bull Market;27.0
Few Clues;6.14;6.27;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;Few Clues;28.0
Orange Dance;7.0;3.72;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;Orange Dance;29.0
Bear Market;0.0;0.0;0.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~5e186eef80240c4069112f359dadf9ef;Bear Market;30.0
1. One Box;1.07;1.05;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~b569f465acee475bc6eb06a288b823c7;1. One Box;1.0
2. Separated Boxes;0.0;0.0;0.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~b569f465acee475bc6eb06a288b823c7;2. Separated Boxes;2.0
1. One Box;0.55;0.52;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~a139eff80ad1587e94570be61a28219e;1. One Box;1.0
2. Separated Boxes;0.67;0.7;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~a139eff80ad1587e94570be61a28219e;2. Separated Boxes;2.0
3. Rotate a Pyramid;2.01;2.05;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~a139eff80ad1587e94570be61a28219e;3. Rotate a Pyramid;3.0
4. Match Silhouettes;0.35;0.36;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~a139eff80ad1587e94570be61a28219e;4. Match Silhouettes;4.0
5. Removing Objects;2.59;15.52;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~a139eff80ad1587e94570be61a28219e;5. Removing Objects;5.0
6. Stretch a Ramp;1.34;1.37;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~a139eff80ad1587e94570be61a28219e;6. Stretch a Ramp;6.0
7. Max 2 Boxes;0.27;0.33;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~a139eff80ad1587e94570be61a28219e;7. Max 2 Boxes;7.0
8. Combine 2 Ramps;0.96;1.0;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~a139eff80ad1587e94570be61a28219e;8. Combine 2 Ramps;8.0
9. Scaling Round Objects;1.12;1.15;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~a139eff80ad1587e94570be61a28219e;9. Scaling Round Objects;9.0
Square Cross-Sections;6.15;5.24;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~a139eff80ad1587e94570be61a28219e;Square Cross-Sections;10.0
Bird Fez;1.95;2.0;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~a139eff80ad1587e94570be61a28219e;Bird Fez;11.0
Pi Henge;3.43;2.17;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~a139eff80ad1587e94570be61a28219e;Pi Henge;12.0
45-Degree Rotations;4.75;4.86;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~a139eff80ad1587e94570be61a28219e;45-Degree Rotations;13.0
Pyramids are Strange;10.08;8.56;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~a139eff80ad1587e94570be61a28219e;Pyramids are Strange;14.0
Boxes Obscure Spheres;1.26;1.48;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~a139eff80ad1587e94570be61a28219e;Boxes Obscure Spheres;15.0
Object Limits;4.19;4.31;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~a139eff80ad1587e94570be61a28219e;Object Limits;16.0
Warm Up;0.63;0.7;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~a139eff80ad1587e94570be61a28219e;Warm Up;17.0
Angled Silhouette;1.33;1.35;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~a139eff80ad1587e94570be61a28219e;Angled Silhouette;18.0
Sugar Cones;0.69;0.78;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~a139eff80ad1587e94570be61a28219e;Sugar Cones;19.0
Bear Market;0.0;0.0;0.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~a139eff80ad1587e94570be61a28219e;Bear Market;30.0
Stranger Shapes;7.76;7.76;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~a139eff80ad1587e94570be61a28219e;Stranger Shapes;20.0
Tall and Small;3.64;3.67;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~a139eff80ad1587e94570be61a28219e;Tall and Small;21.0
Ramp Up and Can It;1.76;2.55;1.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~a139eff80ad1587e94570be61a28219e;Ramp Up and Can It;22.0
More Than Meets Your Eye;0.0;0.0;0.0;e6af7d42084352a39449e6d0a09b18cd;e6af7d42084352a39449e6d0a09b18cd~a139eff80ad1587e94570be61a28219e;More Than Meets Your Eye;23.0
1. One Box;0.83;0.8;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~2636425489c6a77a532f75254d058a38;1. One Box;1.0
2. Separated Boxes;0.99;1.04;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~2636425489c6a77a532f75254d058a38;2. Separated Boxes;2.0
3. Rotate a Pyramid;1.65;1.65;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~2636425489c6a77a532f75254d058a38;3. Rotate a Pyramid;3.0
4. Match Silhouettes;0.72;0.75;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~2636425489c6a77a532f75254d058a38;4. Match Silhouettes;4.0
5. Removing Objects;7.68;7.72;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~2636425489c6a77a532f75254d058a38;5. Removing Objects;5.0
6. Stretch a Ramp;4.78;4.88;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~2636425489c6a77a532f75254d058a38;6. Stretch a Ramp;6.0
7. Max 2 Boxes;0.38;0.76;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~2636425489c6a77a532f75254d058a38;7. Max 2 Boxes;7.0
8. Combine 2 Ramps;0.82;0.82;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~2636425489c6a77a532f75254d058a38;8. Combine 2 Ramps;8.0
9. Scaling Round Objects;1.42;1.76;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~2636425489c6a77a532f75254d058a38;9. Scaling Round Objects;9.0
Square Cross-Sections;2.9;3.18;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~2636425489c6a77a532f75254d058a38;Square Cross-Sections;10.0
Bird Fez;3.06;3.48;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~2636425489c6a77a532f75254d058a38;Bird Fez;11.0
Pi Henge;1.55;1.66;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~2636425489c6a77a532f75254d058a38;Pi Henge;12.0
45-Degree Rotations;5.45;7.28;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~2636425489c6a77a532f75254d058a38;45-Degree Rotations;13.0
Pyramids are Strange;5.52;5.56;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~2636425489c6a77a532f75254d058a38;Pyramids are Strange;14.0
Warm Up;0.82;0.83;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~2636425489c6a77a532f75254d058a38;Warm Up;17.0
Boxes Obscure Spheres;1.5;1.74;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~2636425489c6a77a532f75254d058a38;Boxes Obscure Spheres;15.0
Object Limits;0.58;0.58;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~2636425489c6a77a532f75254d058a38;Object Limits;16.0
Angled Silhouette;1.05;1.09;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~2636425489c6a77a532f75254d058a38;Angled Silhouette;18.0
Sugar Cones;0.44;0.64;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~2636425489c6a77a532f75254d058a38;Sugar Cones;19.0
Stranger Shapes;7.14;8.13;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~2636425489c6a77a532f75254d058a38;Stranger Shapes;20.0
Tall and Small;5.52;6.01;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~2636425489c6a77a532f75254d058a38;Tall and Small;21.0
Ramp Up and Can It;1.6;1.7;1.0;8cbfa61cb2b025b16b04a8e470422960;8cbfa61cb2b025b16b04a8e470422960~2636425489c6a77a532f75254d058a38;Ramp Up and Can It;22.0
