n_attempt;group;user;task_id;cum_this_puzzle_attempt;timestamp;percentage_tutorial;percentage_intermediate;percentage_advanced;attempts_per_puzzle;user_elo;puzzle_elo;puzzle_difficulty;n_events;n_check_solution;bestSubmit;n_breaks;n_manipulation_events;n_snapshot;n_rotate_view;completed;1. One Box;2. Separated Boxes;3. Rotate a Pyramid;4. Match Silhouettes;45-Degree Rotations;5. Removing Objects;6. Stretch a Ramp;7. Max 2 Boxes;8. Combine 2 Ramps;9. Scaling Round Objects;Angled Silhouette;Bear Market;Bird Fez;Boxes Obscure Spheres;Bull Market;Few Clues;More Than Meets Your Eye;Not Bird;Object Limits;Orange Dance;Pi Henge;Pyramids are Strange;Ramp Up and Can It;Sandbox;Square Cross-Sections;Stranger Shapes;Sugar Cones;Tall and Small;Tetromino;Unnecessary;Warm Up;Zzz
4736;e21640b4aea9349ad77d86d6017cb061;3ba430337eb30f5fd7569451b5dfdf32;Square Cross-Sections;1;2019-12-18 16:58:27.925409-05:00;44.44;0.0;0.0;4.0;0.0;0.99;0.2;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4737;e21640b4aea9349ad77d86d6017cb061;3ba430337eb30f5fd7569451b5dfdf32;Bird Fez;1;2019-12-18 16:58:33.693117-05:00;44.44;0.0;0.0;4.25;0.0;1.77;0.16;54.0;2.0;100.0;2.0;20.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4738;e21640b4aea9349ad77d86d6017cb061;3ba430337eb30f5fd7569451b5dfdf32;Square Cross-Sections;2;2019-12-18 17:01:32.807343-05:00;44.44;11.11;0.0;3.6;0.08;0.99;0.2;60.0;0.0;0.0;2.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4739;e21640b4aea9349ad77d86d6017cb061;3ba430337eb30f5fd7569451b5dfdf32;Pi Henge;1;2019-12-18 17:06:30.022044-05:00;44.44;11.11;0.0;3.8;0.08;1.26;0.07;56.0;0.0;0.0;0.0;23.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4740;e21640b4aea9349ad77d86d6017cb061;3ba430337eb30f5fd7569451b5dfdf32;5. Removing Objects;4;2019-12-18 17:13:23.959344-05:00;44.44;22.22;0.0;3.33;0.13;0.48;0.11;16.0;1.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4741;e21640b4aea9349ad77d86d6017cb061;3ba430337eb30f5fd7569451b5dfdf32;7. Max 2 Boxes;2;2019-12-18 17:14:09.822557-05:00;44.44;22.22;0.0;3.5;0.13;0.6;0.08;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4742;e21640b4aea9349ad77d86d6017cb061;3ba430337eb30f5fd7569451b5dfdf32;Square Cross-Sections;3;2019-12-18 17:14:19.176948-05:00;44.44;22.22;0.0;3.67;0.13;0.99;0.2;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4743;e21640b4aea9349ad77d86d6017cb061;3ba430337eb30f5fd7569451b5dfdf32;45-Degree Rotations;1;2019-12-18 17:14:34.786625-05:00;44.44;22.22;0.0;3.83;0.13;0.78;0.1;59.0;2.0;100.0;0.0;21.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4744;e21640b4aea9349ad77d86d6017cb061;3ba430337eb30f5fd7569451b5dfdf32;Pyramids are Strange;1;2019-12-18 17:16:00.455823-05:00;44.44;33.33;0.0;3.43;0.21;1.29;0.18;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4745;e21640b4aea9349ad77d86d6017cb061;3ba430337eb30f5fd7569451b5dfdf32;Zzz;1;2019-12-18 17:16:13.629009-05:00;44.44;33.33;0.0;3.57;0.21;1.81;0.23;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
4746;e21640b4aea9349ad77d86d6017cb061;3ba430337eb30f5fd7569451b5dfdf32;Bear Market;1;2019-12-18 17:16:24.000785-05:00;44.44;33.33;0.0;3.71;0.21;3.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4747;e21640b4aea9349ad77d86d6017cb061;3ba430337eb30f5fd7569451b5dfdf32;Pyramids are Strange;2;2019-12-18 17:16:36.573128-05:00;44.44;33.33;0.0;3.86;0.21;1.29;0.18;36.0;0.0;0.0;1.0;15.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4748;e21640b4aea9349ad77d86d6017cb061;3ba430337eb30f5fd7569451b5dfdf32;5. Removing Objects;5;2019-12-18 17:21:07.754932-05:00;44.44;33.33;0.0;4.0;0.21;0.48;0.11;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4749;e21640b4aea9349ad77d86d6017cb061;3ba430337eb30f5fd7569451b5dfdf32;6. Stretch a Ramp;3;2019-12-18 17:21:13.672588-05:00;44.44;33.33;0.0;4.14;0.21;0.42;0.11;74.0;3.0;33.33;1.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4750;e21640b4aea9349ad77d86d6017cb061;3ba430337eb30f5fd7569451b5dfdf32;Pyramids are Strange;3;2019-12-18 17:27:07.317195-05:00;44.44;33.33;0.0;4.43;0.21;1.29;0.18;58.0;1.0;100.0;2.0;27.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4751;e21640b4aea9349ad77d86d6017cb061;3ba430337eb30f5fd7569451b5dfdf32;Boxes Obscure Spheres;1;2019-12-18 17:29:19.224650-05:00;44.44;44.44;0.0;4.0;0.31;1.91;0.27;91.0;2.0;33.33;1.0;28.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4752;e21640b4aea9349ad77d86d6017cb061;a66f852274a441f4f9676b070c0c64db;1. One Box;1;2019-11-18 16:12:43.125407-05:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;100.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4753;e21640b4aea9349ad77d86d6017cb061;a66f852274a441f4f9676b070c0c64db;2. Separated Boxes;1;2019-11-18 16:12:59.248478-05:00;11.11;0.0;0.0;1.0;0.0;0.12;0.11;31.0;1.0;50.0;0.0;19.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4754;e21640b4aea9349ad77d86d6017cb061;a66f852274a441f4f9676b070c0c64db;3. Rotate a Pyramid;1;2019-11-18 16:14:45.808488-05:00;22.22;0.0;0.0;1.5;0.0;0.23;0.08;8.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4755;e21640b4aea9349ad77d86d6017cb061;a66f852274a441f4f9676b070c0c64db;4. Match Silhouettes;1;2019-11-18 16:16:10.157659-05:00;33.33;0.0;0.0;1.33;0.0;0.42;0.06;20.0;1.0;100.0;0.0;7.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4756;e21640b4aea9349ad77d86d6017cb061;a66f852274a441f4f9676b070c0c64db;5. Removing Objects;1;2019-11-18 16:16:54.169192-05:00;44.44;0.0;0.0;1.25;0.0;0.48;0.11;15.0;0.0;0.0;3.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4757;e21640b4aea9349ad77d86d6017cb061;a66f852274a441f4f9676b070c0c64db;6. Stretch a Ramp;1;2019-11-18 16:19:54.183412-05:00;55.56;0.0;0.0;1.2;0.0;0.42;0.11;39.0;1.0;33.33;0.0;28.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4758;e21640b4aea9349ad77d86d6017cb061;a66f852274a441f4f9676b070c0c64db;7. Max 2 Boxes;1;2019-11-18 16:22:05.024707-05:00;66.67;0.0;0.0;1.17;0.0;0.6;0.08;24.0;1.0;100.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4759;e21640b4aea9349ad77d86d6017cb061;a66f852274a441f4f9676b070c0c64db;8. Combine 2 Ramps;1;2019-11-18 16:22:55.620225-05:00;77.78;0.0;0.0;1.14;0.0;0.57;0.07;27.0;1.0;100.0;0.0;16.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4760;e21640b4aea9349ad77d86d6017cb061;a66f852274a441f4f9676b070c0c64db;9. Scaling Round Objects;1;2019-11-18 16:23:54.804831-05:00;88.89;0.0;0.0;1.12;0.0;0.58;0.13;44.0;1.0;100.0;0.0;22.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4761;e21640b4aea9349ad77d86d6017cb061;a66f852274a441f4f9676b070c0c64db;Square Cross-Sections;1;2019-11-18 16:25:35.455420-05:00;100.0;0.0;0.0;1.11;0.0;0.99;0.2;31.0;2.0;66.67;1.0;8.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4762;e21640b4aea9349ad77d86d6017cb061;a66f852274a441f4f9676b070c0c64db;Bird Fez;1;2019-11-18 16:35:50.600149-05:00;100.0;11.11;0.0;1.1;0.11;1.77;0.16;61.0;0.0;0.0;1.0;45.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4763;e21640b4aea9349ad77d86d6017cb061;a66f852274a441f4f9676b070c0c64db;Pi Henge;1;2019-11-18 16:42:53.953834-05:00;100.0;22.22;0.0;1.09;0.19;1.26;0.07;48.0;0.0;0.0;0.0;28.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4764;e21640b4aea9349ad77d86d6017cb061;a66f852274a441f4f9676b070c0c64db;45-Degree Rotations;1;2019-11-22 13:06:12.147730-05:00;100.0;33.33;0.0;1.17;0.25;0.78;0.1;58.0;0.0;0.0;2.0;31.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4765;e21640b4aea9349ad77d86d6017cb061;a66f852274a441f4f9676b070c0c64db;Pyramids are Strange;1;2019-11-22 13:09:52.355979-05:00;100.0;44.44;0.0;1.15;0.32;1.29;0.18;78.0;2.0;0.0;0.0;26.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4766;e21640b4aea9349ad77d86d6017cb061;a66f852274a441f4f9676b070c0c64db;Boxes Obscure Spheres;1;2019-12-09 16:12:59.431356-05:00;100.0;55.56;0.0;1.21;0.43;1.91;0.27;66.0;2.0;66.67;3.0;29.0;0.0;13.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4767;e21640b4aea9349ad77d86d6017cb061;a66f852274a441f4f9676b070c0c64db;Object Limits;1;2019-12-09 16:18:49.840875-05:00;100.0;66.67;0.0;1.2;0.59;1.62;0.26;26.0;2.0;33.33;3.0;11.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4768;e21640b4aea9349ad77d86d6017cb061;a66f852274a441f4f9676b070c0c64db;Warm Up;1;2019-12-09 16:27:21.970597-05:00;100.0;66.67;0.0;1.27;0.59;0.6;0.18;15.0;0.0;0.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
4769;e21640b4aea9349ad77d86d6017cb061;a66f852274a441f4f9676b070c0c64db;Angled Silhouette;1;2019-12-09 16:28:32.671422-05:00;100.0;66.67;7.69;1.25;0.65;1.35;0.15;44.0;0.0;0.0;0.0;31.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4770;e21640b4aea9349ad77d86d6017cb061;a66f852274a441f4f9676b070c0c64db;Angled Silhouette;2;2019-12-09 16:34:11.984633-05:00;100.0;77.78;7.69;1.24;0.74;1.35;0.15;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4771;e21640b4aea9349ad77d86d6017cb061;a66f852274a441f4f9676b070c0c64db;Sugar Cones;1;2019-12-09 16:34:19.709594-05:00;100.0;77.78;7.69;1.24;0.74;0.9;0.09;30.0;1.0;33.33;0.0;18.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4772;e21640b4aea9349ad77d86d6017cb061;a66f852274a441f4f9676b070c0c64db;Stranger Shapes;1;2019-12-09 16:36:35.670954-05:00;100.0;77.78;15.38;1.22;0.81;1.7;0.28;82.0;5.0;0.0;1.0;42.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4773;e21640b4aea9349ad77d86d6017cb061;a66f852274a441f4f9676b070c0c64db;Tall and Small;1;2019-12-09 16:41:26.549622-05:00;100.0;77.78;15.38;1.33;0.81;1.73;0.27;15.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
4774;e21640b4aea9349ad77d86d6017cb061;a66f852274a441f4f9676b070c0c64db;Stranger Shapes;2;2019-12-16 16:08:34.995164-05:00;100.0;77.78;15.38;1.5;0.81;1.7;0.28;96.0;6.0;50.0;1.0;57.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
4775;e21640b4aea9349ad77d86d6017cb061;a66f852274a441f4f9676b070c0c64db;Ramp Up and Can It;1;2019-12-16 16:11:27.401226-05:00;100.0;77.78;15.38;1.56;0.81;1.73;0.21;21.0;0.0;0.0;1.0;7.0;0.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4776;e21640b4aea9349ad77d86d6017cb061;47813ad0c16e58f98f9c9b049195600b;1. One Box;1;2019-11-18 16:15:45.835701-05:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;0.0;0.0;1.0;6.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4777;e21640b4aea9349ad77d86d6017cb061;47813ad0c16e58f98f9c9b049195600b;2. Separated Boxes;1;2019-11-18 16:16:46.468492-05:00;11.11;0.0;0.0;1.0;0.0;0.12;0.11;15.0;2.0;100.0;0.0;3.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4778;e21640b4aea9349ad77d86d6017cb061;47813ad0c16e58f98f9c9b049195600b;3. Rotate a Pyramid;1;2019-11-18 16:17:27.878150-05:00;22.22;0.0;0.0;1.0;0.0;0.23;0.08;23.0;1.0;100.0;1.0;10.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4779;e21640b4aea9349ad77d86d6017cb061;47813ad0c16e58f98f9c9b049195600b;4. Match Silhouettes;1;2019-11-18 16:18:24.010522-05:00;33.33;0.0;0.0;1.0;0.0;0.42;0.06;30.0;1.0;33.33;1.0;14.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4780;e21640b4aea9349ad77d86d6017cb061;47813ad0c16e58f98f9c9b049195600b;5. Removing Objects;1;2019-11-18 16:22:20.976698-05:00;44.44;0.0;0.0;1.25;0.0;0.48;0.11;51.0;1.0;100.0;0.0;4.0;2.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4781;e21640b4aea9349ad77d86d6017cb061;47813ad0c16e58f98f9c9b049195600b;6. Stretch a Ramp;1;2019-11-18 16:24:14.039885-05:00;55.56;0.0;0.0;1.2;0.0;0.42;0.11;53.0;1.0;100.0;0.0;10.0;0.0;28.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4782;e21640b4aea9349ad77d86d6017cb061;47813ad0c16e58f98f9c9b049195600b;7. Max 2 Boxes;1;2019-11-18 16:26:01.732346-05:00;66.67;0.0;0.0;1.17;0.0;0.6;0.08;19.0;1.0;100.0;0.0;5.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4783;e21640b4aea9349ad77d86d6017cb061;47813ad0c16e58f98f9c9b049195600b;8. Combine 2 Ramps;1;2019-11-18 16:26:30.761063-05:00;77.78;0.0;0.0;1.14;0.0;0.57;0.07;28.0;1.0;100.0;0.0;10.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4784;e21640b4aea9349ad77d86d6017cb061;47813ad0c16e58f98f9c9b049195600b;9. Scaling Round Objects;1;2019-11-18 16:27:28.376470-05:00;88.89;0.0;0.0;1.12;0.0;0.58;0.13;39.0;0.0;0.0;0.0;11.0;0.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4785;e21640b4aea9349ad77d86d6017cb061;47813ad0c16e58f98f9c9b049195600b;Square Cross-Sections;1;2019-11-18 16:35:53.737994-05:00;100.0;0.0;0.0;1.22;0.0;0.99;0.2;61.0;0.0;0.0;0.0;11.0;0.0;16.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4786;e21640b4aea9349ad77d86d6017cb061;47813ad0c16e58f98f9c9b049195600b;Bird Fez;1;2019-11-18 16:41:32.675952-05:00;100.0;11.11;0.0;1.2;0.11;1.77;0.16;80.0;2.0;33.33;0.0;21.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
